Id,Calories,TotalIntensity,AverageIntensity,StepTotal,Date,Time
1503960366,47,0,0.0,0,2016-05-02,05:00:00
1503960366,47,0,0.0,0,2016-05-02,06:00:00
1503960366,51,3,0.05,28,2016-05-02,07:00:00
1503960366,68,12,0.2,245,2016-05-02,08:00:00
1503960366,142,30,0.5,1690,2016-05-02,09:00:00
1503960366,82,19,0.316667,369,2016-05-02,10:00:00
1503960366,78,16,0.266667,384,2016-05-02,11:00:00
1503960366,153,64,1.066667,2116,2016-05-02,12:00:00
1503960366,107,21,0.35,1064,2016-05-02,13:00:00
1503960366,75,13,0.216667,355,2016-05-02,14:00:00
1503960366,76,11,0.183333,418,2016-05-02,15:00:00
1503960366,88,24,0.4,420,2016-05-02,16:00:00
1503960366,73,12,0.2,340,2016-05-02,17:00:00
1503960366,68,9,0.15,227,2016-05-02,18:00:00
1503960366,73,13,0.216667,235,2016-05-02,19:00:00
1503960366,231,105,1.75,3903,2016-05-02,20:00:00
1503960366,119,25,0.416667,1427,2016-05-02,21:00:00
1503960366,106,28,0.466667,945,2016-05-02,22:00:00
1503960366,80,17,0.283333,404,2016-05-02,23:00:00
1503960366,54,3,0.05,55,2016-05-03,00:00:00
1503960366,58,6,0.1,79,2016-05-03,01:00:00
1503960366,49,1,0.016667,20,2016-05-03,02:00:00
1503960366,57,5,0.083333,110,2016-05-03,03:00:00
1503960366,47,0,0.0,0,2016-05-03,04:00:00
1503960366,47,0,0.0,0,2016-05-03,05:00:00
1503960366,50,2,0.033333,16,2016-05-03,06:00:00
1503960366,51,3,0.05,23,2016-05-03,07:00:00
1503960366,64,11,0.183333,158,2016-05-03,08:00:00
1503960366,114,24,0.4,1391,2016-05-03,09:00:00
1503960366,99,25,0.416667,955,2016-05-03,10:00:00
1503960366,74,12,0.2,297,2016-05-03,11:00:00
1503960366,81,17,0.283333,396,2016-05-03,12:00:00
1503960366,83,23,0.383333,309,2016-05-03,13:00:00
1503960366,88,26,0.433333,384,2016-05-03,14:00:00
1503960366,136,46,0.766667,1719,2016-05-03,15:00:00
1503960366,103,33,0.55,870,2016-05-03,16:00:00
1503960366,89,18,0.3,690,2016-05-03,17:00:00
1503960366,191,86,1.433333,3119,2016-05-03,18:00:00
1503960366,58,5,0.083333,140,2016-05-03,19:00:00
1503960366,50,1,0.016667,6,2016-05-03,20:00:00
1503960366,109,37,0.616667,1333,2016-05-03,21:00:00
1503960366,163,58,0.966667,2549,2016-05-03,22:00:00
1503960366,77,10,0.166667,484,2016-05-03,23:00:00
1503960366,79,17,0.283333,400,2016-05-04,00:00:00
1503960366,53,2,0.033333,18,2016-05-04,01:00:00
1503960366,47,0,0.0,0,2016-05-04,02:00:00
1503960366,47,0,0.0,0,2016-05-04,03:00:00
1503960366,47,0,0.0,0,2016-05-04,04:00:00
1503960366,47,0,0.0,0,2016-05-04,05:00:00
1503960366,47,0,0.0,0,2016-05-04,06:00:00
1503960366,47,0,0.0,0,2016-05-04,07:00:00
1503960366,53,4,0.066667,68,2016-05-04,08:00:00
1503960366,125,22,0.366667,1470,2016-05-04,09:00:00
1503960366,87,26,0.433333,598,2016-05-04,10:00:00
1503960366,65,7,0.116667,194,2016-05-04,11:00:00
1503960366,75,12,0.2,366,2016-05-04,12:00:00
1503960366,76,16,0.266667,318,2016-05-04,13:00:00
1503960366,152,67,1.116667,2284,2016-05-04,14:00:00
1503960366,65,7,0.116667,138,2016-05-04,15:00:00
1503960366,64,6,0.1,144,2016-05-04,16:00:00
1503960366,71,11,0.183333,341,2016-05-04,17:00:00
1503960366,145,62,1.033333,2041,2016-05-04,18:00:00
1503960366,78,19,0.316667,205,2016-05-04,19:00:00
1503960366,124,30,0.5,1316,2016-05-04,20:00:00
1503960366,110,39,0.65,1106,2016-05-04,21:00:00
1503960366,63,8,0.133333,93,2016-05-04,22:00:00
1503960366,52,0,0.0,0,2016-05-04,23:00:00
1503960366,56,6,0.1,70,2016-05-05,00:00:00
1503960366,58,6,0.1,113,2016-05-05,01:00:00
1503960366,52,2,0.033333,19,2016-05-05,02:00:00
1503960366,47,0,0.0,0,2016-05-05,03:00:00
1503960366,53,4,0.066667,44,2016-05-05,04:00:00
1503960366,47,0,0.0,0,2016-05-05,05:00:00
1503960366,49,1,0.016667,8,2016-05-05,06:00:00
1503960366,51,3,0.05,23,2016-05-05,07:00:00
1503960366,61,10,0.166667,107,2016-05-05,08:00:00
1503960366,131,26,0.433333,1615,2016-05-05,09:00:00
1503960366,78,15,0.25,360,2016-05-05,10:00:00
1503960366,59,4,0.066667,28,2016-05-05,11:00:00
1503960366,75,13,0.216667,318,2016-05-05,12:00:00
1503960366,110,21,0.35,1231,2016-05-05,13:00:00
1503960366,75,12,0.2,375,2016-05-05,14:00:00
1503960366,72,14,0.233333,187,2016-05-05,15:00:00
1503960366,102,21,0.35,989,2016-05-05,16:00:00
1503960366,154,70,1.166667,2217,2016-05-05,17:00:00
1503960366,95,30,0.5,715,2016-05-05,18:00:00
1503960366,82,20,0.333333,348,2016-05-05,19:00:00
1503960366,79,19,0.316667,283,2016-05-05,20:00:00
1503960366,219,113,1.883333,3897,2016-05-05,21:00:00
1503960366,95,17,0.283333,900,2016-05-05,22:00:00
1503960366,60,6,0.1,200,2016-05-05,23:00:00
1503960366,68,12,0.2,186,2016-05-06,00:00:00
1503960366,51,1,0.016667,4,2016-05-06,01:00:00
1503960366,57,7,0.116667,88,2016-05-06,02:00:00
1503960366,47,0,0.0,0,2016-05-06,03:00:00
1503960366,48,1,0.016667,19,2016-05-06,04:00:00
1503960366,47,0,0.0,0,2016-05-06,05:00:00
1503960366,48,0,0.0,0,2016-05-06,06:00:00
1503960366,51,3,0.05,23,2016-05-06,07:00:00
1503960366,63,9,0.15,146,2016-05-06,08:00:00
1503960366,134,29,0.483333,1683,2016-05-06,09:00:00
1503960366,85,20,0.333333,504,2016-05-06,10:00:00
1503960366,65,6,0.1,234,2016-05-06,11:00:00
1503960366,72,13,0.216667,261,2016-05-06,12:00:00
1503960366,66,10,0.166667,175,2016-05-06,13:00:00
1503960366,83,15,0.25,535,2016-05-06,14:00:00
1503960366,104,27,0.45,900,2016-05-06,15:00:00
1503960366,78,17,0.283333,335,2016-05-06,16:00:00
1503960366,73,13,0.216667,279,2016-05-06,17:00:00
1503960366,127,28,0.466667,1532,2016-05-06,18:00:00
1503960366,172,55,0.916667,2500,2016-05-06,19:00:00
1503960366,73,16,0.266667,255,2016-05-06,20:00:00
1503960366,83,20,0.333333,514,2016-05-06,21:00:00
1503960366,78,19,0.316667,375,2016-05-06,22:00:00
1503960366,124,52,0.866667,1611,2016-05-06,23:00:00
1503960366,65,9,0.15,168,2016-05-07,00:00:00
1503960366,48,0,0.0,0,2016-05-07,01:00:00
1503960366,50,2,0.033333,19,2016-05-07,02:00:00
1503960366,47,0,0.0,0,2016-05-07,03:00:00
1503960366,48,0,0.0,0,2016-05-07,04:00:00
1503960366,47,0,0.0,0,2016-05-07,05:00:00
1503960366,47,0,0.0,0,2016-05-07,06:00:00
1503960366,47,0,0.0,0,2016-05-07,07:00:00
1503960366,61,9,0.15,132,2016-05-07,08:00:00
1503960366,59,7,0.116667,115,2016-05-07,09:00:00
1503960366,133,46,0.766667,1291,2016-05-07,10:00:00
1503960366,164,59,0.983333,2352,2016-05-07,11:00:00
1503960366,62,6,0.1,129,2016-05-07,12:00:00
1503960366,55,2,0.033333,77,2016-05-07,13:00:00
1503960366,64,9,0.15,125,2016-05-07,14:00:00
1503960366,65,4,0.066667,318,2016-05-07,15:00:00
1503960366,68,10,0.166667,259,2016-05-07,16:00:00
1503960366,64,6,0.1,173,2016-05-07,17:00:00
1503960366,71,13,0.216667,253,2016-05-07,18:00:00
1503960366,91,21,0.35,652,2016-05-07,19:00:00
1503960366,59,3,0.05,102,2016-05-07,20:00:00
1503960366,140,61,1.016667,2073,2016-05-07,21:00:00
1503960366,209,108,1.8,3696,2016-05-07,22:00:00
1503960366,55,3,0.05,58,2016-05-07,23:00:00
1503960366,62,8,0.133333,147,2016-05-08,00:00:00
1503960366,48,0,0.0,0,2016-05-08,01:00:00
1503960366,47,0,0.0,0,2016-05-08,02:00:00
1503960366,47,0,0.0,0,2016-05-08,03:00:00
1503960366,48,1,0.016667,6,2016-05-08,04:00:00
1503960366,47,0,0.0,0,2016-05-08,05:00:00
1503960366,48,1,0.016667,7,2016-05-08,06:00:00
1503960366,47,0,0.0,0,2016-05-08,07:00:00
1503960366,47,0,0.0,0,2016-05-08,08:00:00
1503960366,47,0,0.0,0,2016-05-08,09:00:00
1503960366,47,0,0.0,0,2016-05-08,10:00:00
1503960366,47,0,0.0,0,2016-05-08,11:00:00
1503960366,85,22,0.366667,511,2016-05-08,12:00:00
1503960366,65,8,0.133333,227,2016-05-08,13:00:00
1503960366,98,30,0.5,660,2016-05-08,14:00:00
1503960366,68,10,0.166667,341,2016-05-08,15:00:00
1503960366,58,5,0.083333,100,2016-05-08,16:00:00
1503960366,69,14,0.233333,240,2016-05-08,17:00:00
1503960366,261,115,1.916667,4472,2016-05-08,18:00:00
1503960366,107,36,0.6,1069,2016-05-08,19:00:00
1503960366,88,28,0.466667,793,2016-05-08,20:00:00
1503960366,101,33,0.55,663,2016-05-08,21:00:00
1503960366,92,29,0.483333,553,2016-05-08,22:00:00
1503960366,66,11,0.183333,271,2016-05-08,23:00:00
1503960366,60,9,0.15,135,2016-05-09,00:00:00
1503960366,47,0,0.0,0,2016-05-09,01:00:00
1503960366,47,0,0.0,0,2016-05-09,02:00:00
1503960366,47,0,0.0,0,2016-05-09,03:00:00
1503960366,47,0,0.0,0,2016-05-09,04:00:00
1503960366,49,1,0.016667,14,2016-05-09,05:00:00
1503960366,81,22,0.366667,408,2016-05-09,06:00:00
1503960366,63,6,0.1,214,2016-05-09,07:00:00
1503960366,58,3,0.05,109,2016-05-09,08:00:00
1503960366,58,3,0.05,160,2016-05-09,09:00:00
1503960366,69,10,0.166667,322,2016-05-09,10:00:00
1503960366,74,6,0.1,477,2016-05-09,11:00:00
1503960366,79,12,0.2,507,2016-05-09,12:00:00
1503960366,52,1,0.016667,7,2016-05-09,13:00:00
1503960366,51,0,0.0,0,2016-05-09,14:00:00
1503960366,53,1,0.016667,22,2016-05-09,15:00:00
1503960366,176,75,1.25,2692,2016-05-09,16:00:00
1503960366,125,37,0.616667,1260,2016-05-09,17:00:00
1503960366,90,25,0.416667,624,2016-05-09,18:00:00
1503960366,115,39,0.65,1062,2016-05-09,19:00:00
1503960366,117,43,0.716667,1325,2016-05-09,20:00:00
1503960366,168,73,1.216667,2684,2016-05-09,21:00:00
1503960366,47,0,0.0,0,2016-05-09,22:00:00
1503960366,47,0,0.0,0,2016-05-09,23:00:00
1503960366,47,0,0.0,0,2016-05-10,00:00:00
1503960366,58,6,0.1,92,2016-05-10,01:00:00
1503960366,47,0,0.0,0,2016-05-10,02:00:00
1503960366,47,0,0.0,0,2016-05-10,03:00:00
1503960366,47,0,0.0,0,2016-05-10,04:00:00
1503960366,47,0,0.0,0,2016-05-10,05:00:00
1503960366,47,0,0.0,0,2016-05-10,06:00:00
1503960366,53,4,0.066667,47,2016-05-10,07:00:00
1503960366,67,11,0.183333,227,2016-05-10,08:00:00
1503960366,118,24,0.4,1461,2016-05-10,09:00:00
1503960366,76,16,0.266667,258,2016-05-10,10:00:00
1503960366,102,35,0.583333,988,2016-05-10,11:00:00
1503960366,63,6,0.1,74,2016-05-10,12:00:00
1503960366,73,14,0.233333,234,2016-05-10,13:00:00
1503960366,66,8,0.133333,159,2016-05-10,14:00:00
1503960366,101,36,0.6,1038,2016-05-10,15:00:00
1503960366,83,22,0.366667,312,2016-05-10,16:00:00
1503960366,88,17,0.283333,645,2016-05-10,17:00:00
1503960366,160,69,1.15,2494,2016-05-10,18:00:00
1503960366,127,51,0.85,1418,2016-05-10,19:00:00
1503960366,164,73,1.216667,2480,2016-05-10,20:00:00
1503960366,77,19,0.316667,251,2016-05-10,21:00:00
1503960366,50,0,0.0,0,2016-05-10,22:00:00
1503960366,53,3,0.05,29,2016-05-10,23:00:00
1503960366,72,14,0.233333,266,2016-05-11,00:00:00
1503960366,54,4,0.066667,45,2016-05-11,01:00:00
1503960366,54,4,0.066667,73,2016-05-11,02:00:00
1503960366,49,1,0.016667,10,2016-05-11,03:00:00
1503960366,47,0,0.0,0,2016-05-11,04:00:00
1503960366,47,0,0.0,0,2016-05-11,05:00:00
1503960366,47,0,0.0,0,2016-05-11,06:00:00
1503960366,53,5,0.083333,47,2016-05-11,07:00:00
1503960366,78,21,0.35,312,2016-05-11,08:00:00
1503960366,144,32,0.533333,1914,2016-05-11,09:00:00
1503960366,89,19,0.316667,644,2016-05-11,10:00:00
1503960366,75,15,0.25,259,2016-05-11,11:00:00
1503960366,63,6,0.1,116,2016-05-11,12:00:00
1503960366,101,23,0.383333,811,2016-05-11,13:00:00
1503960366,130,52,0.866667,1560,2016-05-11,14:00:00
1503960366,72,9,0.15,348,2016-05-11,15:00:00
1503960366,70,7,0.116667,289,2016-05-11,16:00:00
1503960366,67,7,0.116667,245,2016-05-11,17:00:00
1503960366,208,102,1.7,3449,2016-05-11,18:00:00
1503960366,90,30,0.5,293,2016-05-11,19:00:00
1503960366,114,42,0.7,1209,2016-05-11,20:00:00
1624580081,55,4,0.066667,31,2016-04-12,00:00:00
1624580081,51,1,0.016667,0,2016-04-12,01:00:00
1624580081,50,0,0.0,0,2016-04-12,02:00:00
1624580081,51,1,0.016667,7,2016-04-12,03:00:00
1624580081,50,0,0.0,0,2016-04-12,04:00:00
1624580081,50,0,0.0,0,2016-04-12,05:00:00
1624580081,50,0,0.0,0,2016-04-12,06:00:00
1624580081,50,0,0.0,0,2016-04-12,07:00:00
1624580081,51,1,0.016667,0,2016-04-12,08:00:00
1624580081,74,18,0.3,1085,2016-04-12,09:00:00
1624580081,141,60,1.0,5375,2016-04-12,10:00:00
1624580081,56,4,0.066667,129,2016-04-12,11:00:00
1624580081,57,5,0.083333,81,2016-04-12,12:00:00
1624580081,54,2,0.033333,67,2016-04-12,13:00:00
1624580081,55,3,0.05,43,2016-04-12,14:00:00
1624580081,52,2,0.033333,0,2016-04-12,15:00:00
1624580081,54,2,0.033333,79,2016-04-12,16:00:00
1624580081,63,6,0.1,235,2016-04-12,17:00:00
1624580081,62,7,0.116667,257,2016-04-12,18:00:00
1624580081,77,12,0.2,501,2016-04-12,19:00:00
1624580081,60,6,0.1,99,2016-04-12,20:00:00
1624580081,50,0,0.0,0,2016-04-12,21:00:00
1624580081,50,0,0.0,0,2016-04-12,22:00:00
1624580081,70,12,0.2,174,2016-04-12,23:00:00
1624580081,58,6,0.1,75,2016-04-13,00:00:00
1624580081,51,1,0.016667,0,2016-04-13,01:00:00
1624580081,50,0,0.0,0,2016-04-13,02:00:00
1624580081,50,0,0.0,0,2016-04-13,03:00:00
1624580081,50,0,0.0,0,2016-04-13,04:00:00
1624580081,50,0,0.0,0,2016-04-13,05:00:00
1624580081,50,0,0.0,0,2016-04-13,06:00:00
1624580081,50,0,0.0,0,2016-04-13,07:00:00
1624580081,51,1,0.016667,0,2016-04-13,08:00:00
1624580081,90,29,0.483333,1663,2016-04-13,09:00:00
1624580081,112,45,0.75,3685,2016-04-13,10:00:00
1624580081,68,12,0.2,608,2016-04-13,11:00:00
1624580081,59,6,0.1,80,2016-04-13,12:00:00
1624580081,50,0,0.0,0,2016-04-13,13:00:00
1624580081,55,4,0.066667,36,2016-04-13,14:00:00
1624580081,50,0,0.0,0,2016-04-13,15:00:00
1624580081,59,5,0.083333,126,2016-04-13,16:00:00
1624580081,56,5,0.083333,39,2016-04-13,17:00:00
1624580081,79,17,0.283333,491,2016-04-13,18:00:00
1624580081,52,1,0.016667,7,2016-04-13,19:00:00
1624580081,54,3,0.05,14,2016-04-13,20:00:00
1624580081,66,11,0.183333,183,2016-04-13,21:00:00
1624580081,50,0,0.0,0,2016-04-13,22:00:00
1624580081,52,2,0.033333,0,2016-04-13,23:00:00
1624580081,51,1,0.016667,0,2016-04-14,00:00:00
1624580081,50,0,0.0,0,2016-04-14,01:00:00
1624580081,51,1,0.016667,0,2016-04-14,02:00:00
1624580081,50,0,0.0,0,2016-04-14,03:00:00
1624580081,50,0,0.0,0,2016-04-14,04:00:00
1624580081,50,0,0.0,0,2016-04-14,05:00:00
1624580081,50,0,0.0,0,2016-04-14,06:00:00
1624580081,51,1,0.016667,0,2016-04-14,07:00:00
1624580081,95,31,0.516667,1958,2016-04-14,08:00:00
1624580081,118,45,0.75,4148,2016-04-14,09:00:00
1624580081,60,7,0.116667,141,2016-04-14,10:00:00
1624580081,78,18,0.3,468,2016-04-14,11:00:00
1624580081,52,2,0.033333,0,2016-04-14,12:00:00
1624580081,50,0,0.0,0,2016-04-14,13:00:00
1624580081,55,3,0.05,87,2016-04-14,14:00:00
1624580081,54,3,0.05,34,2016-04-14,15:00:00
1624580081,72,14,0.233333,170,2016-04-14,16:00:00
1624580081,127,34,0.566667,1197,2016-04-14,17:00:00
1624580081,78,19,0.316667,182,2016-04-14,18:00:00
1624580081,86,24,0.4,445,2016-04-14,19:00:00
1624580081,58,6,0.1,0,2016-04-14,20:00:00
1624580081,74,15,0.25,227,2016-04-14,21:00:00
1624580081,50,0,0.0,0,2016-04-14,22:00:00
1624580081,65,12,0.2,50,2016-04-14,23:00:00
1624580081,70,12,0.2,178,2016-04-15,00:00:00
1624580081,53,2,0.033333,6,2016-04-15,01:00:00
1624580081,50,0,0.0,0,2016-04-15,02:00:00
1624580081,50,0,0.0,0,2016-04-15,03:00:00
1624580081,50,0,0.0,0,2016-04-15,04:00:00
1624580081,50,0,0.0,0,2016-04-15,05:00:00
1624580081,51,1,0.016667,0,2016-04-15,06:00:00
1624580081,51,1,0.016667,0,2016-04-15,07:00:00
1624580081,50,0,0.0,0,2016-04-15,08:00:00
1624580081,50,0,0.0,0,2016-04-15,09:00:00
1624580081,50,0,0.0,0,2016-04-15,10:00:00
1624580081,86,25,0.416667,415,2016-04-15,11:00:00
1624580081,50,0,0.0,0,2016-04-15,12:00:00
1624580081,50,0,0.0,0,2016-04-15,13:00:00
1624580081,50,0,0.0,0,2016-04-15,14:00:00
1624580081,50,0,0.0,0,2016-04-15,15:00:00
1624580081,50,0,0.0,0,2016-04-15,16:00:00
1624580081,51,1,0.016667,0,2016-04-15,17:00:00
1624580081,54,3,0.05,6,2016-04-15,18:00:00
1624580081,89,25,0.416667,386,2016-04-15,19:00:00
1624580081,50,0,0.0,0,2016-04-15,20:00:00
1624580081,54,3,0.05,27,2016-04-15,21:00:00
1624580081,74,15,0.25,287,2016-04-15,22:00:00
1624580081,63,8,0.133333,185,2016-04-15,23:00:00
1624580081,78,18,0.3,465,2016-04-16,00:00:00
1624580081,50,0,0.0,0,2016-04-16,01:00:00
1624580081,56,5,0.083333,81,2016-04-16,02:00:00
1624580081,50,0,0.0,0,2016-04-16,03:00:00
1624580081,50,0,0.0,0,2016-04-16,04:00:00
1624580081,50,0,0.0,0,2016-04-16,05:00:00
1624580081,50,0,0.0,0,2016-04-16,06:00:00
1624580081,50,0,0.0,0,2016-04-16,07:00:00
1624580081,50,0,0.0,0,2016-04-16,08:00:00
1624580081,50,0,0.0,0,2016-04-16,09:00:00
1624580081,67,11,0.183333,259,2016-04-16,10:00:00
1624580081,61,6,0.1,231,2016-04-16,11:00:00
1624580081,59,5,0.083333,126,2016-04-16,12:00:00
1624580081,50,0,0.0,0,2016-04-16,13:00:00
1624580081,68,10,0.166667,291,2016-04-16,14:00:00
1624580081,56,5,0.083333,82,2016-04-16,15:00:00
1624580081,50,0,0.0,0,2016-04-16,16:00:00
1624580081,56,4,0.066667,39,2016-04-16,17:00:00
1624580081,53,2,0.033333,0,2016-04-16,18:00:00
1624580081,90,27,0.45,472,2016-04-16,19:00:00
1624580081,55,4,0.066667,28,2016-04-16,20:00:00
1624580081,94,31,0.516667,1211,2016-04-16,21:00:00
1624580081,115,44,0.733333,1962,2016-04-16,22:00:00
1624580081,58,4,0.066667,123,2016-04-16,23:00:00
1624580081,57,5,0.083333,115,2016-04-17,00:00:00
1624580081,51,1,0.016667,0,2016-04-17,01:00:00
1624580081,52,2,0.033333,67,2016-04-17,02:00:00
1624580081,50,0,0.0,0,2016-04-17,03:00:00
1624580081,50,0,0.0,0,2016-04-17,04:00:00
1624580081,51,1,0.016667,0,2016-04-17,05:00:00
1624580081,50,0,0.0,0,2016-04-17,06:00:00
1624580081,50,0,0.0,0,2016-04-17,07:00:00
1624580081,50,0,0.0,0,2016-04-17,08:00:00
1624580081,52,2,0.033333,0,2016-04-17,09:00:00
1624580081,56,4,0.066667,49,2016-04-17,10:00:00
1624580081,52,2,0.033333,0,2016-04-17,11:00:00
1624580081,78,19,0.316667,193,2016-04-17,12:00:00
1624580081,122,44,0.733333,1374,2016-04-17,13:00:00
1624580081,80,18,0.3,657,2016-04-17,14:00:00
1624580081,56,4,0.066667,19,2016-04-17,15:00:00
1624580081,50,0,0.0,0,2016-04-17,16:00:00
1624580081,129,50,0.833333,2047,2016-04-17,17:00:00
1624580081,73,10,0.166667,401,2016-04-17,18:00:00
1624580081,91,18,0.3,782,2016-04-17,19:00:00
1624580081,79,19,0.316667,156,2016-04-17,20:00:00
1624580081,63,7,0.116667,173,2016-04-17,21:00:00
1624580081,58,6,0.1,28,2016-04-17,22:00:00
1624580081,55,4,0.066667,89,2016-04-17,23:00:00
1624580081,54,3,0.05,59,2016-04-18,00:00:00
1624580081,55,4,0.066667,29,2016-04-18,01:00:00
1624580081,51,1,0.016667,0,2016-04-18,02:00:00
1624580081,50,0,0.0,0,2016-04-18,03:00:00
1624580081,50,0,0.0,0,2016-04-18,04:00:00
1624580081,50,0,0.0,0,2016-04-18,05:00:00
1624580081,50,0,0.0,0,2016-04-18,06:00:00
1624580081,63,9,0.15,354,2016-04-18,07:00:00
1624580081,120,49,0.816667,4120,2016-04-18,08:00:00
1624580081,57,5,0.083333,17,2016-04-18,09:00:00
1624580081,78,18,0.3,458,2016-04-18,10:00:00
1624580081,68,13,0.216667,261,2016-04-18,11:00:00
1624580081,51,1,0.016667,6,2016-04-18,12:00:00
1624580081,50,0,0.0,0,2016-04-18,13:00:00
1624580081,50,0,0.0,0,2016-04-18,14:00:00
1624580081,90,28,0.466667,812,2016-04-18,15:00:00
1624580081,166,70,1.166667,3242,2016-04-18,16:00:00
1624580081,61,7,0.116667,186,2016-04-18,17:00:00
1624580081,72,11,0.183333,314,2016-04-18,18:00:00
1624580081,62,9,0.15,131,2016-04-18,19:00:00
1624580081,66,10,0.166667,180,2016-04-18,20:00:00
1624580081,65,12,0.2,120,2016-04-18,21:00:00
1624580081,62,9,0.15,124,2016-04-18,22:00:00
1624580081,63,8,0.133333,123,2016-04-18,23:00:00
1624580081,52,2,0.033333,0,2016-04-19,00:00:00
1624580081,50,0,0.0,0,2016-04-19,01:00:00
1624580081,50,0,0.0,0,2016-04-19,02:00:00
1624580081,50,0,0.0,0,2016-04-19,03:00:00
1624580081,50,0,0.0,0,2016-04-19,04:00:00
1624580081,60,7,0.116667,106,2016-04-19,05:00:00
1624580081,77,16,0.266667,333,2016-04-19,06:00:00
1624580081,54,3,0.05,13,2016-04-19,07:00:00
1624580081,66,12,0.2,227,2016-04-19,08:00:00
1624580081,51,1,0.016667,0,2016-04-19,09:00:00
1624580081,50,0,0.0,0,2016-04-19,10:00:00
1624580081,64,10,0.166667,120,2016-04-19,11:00:00
1624580081,109,30,0.5,826,2016-04-19,12:00:00
1624580081,70,9,0.15,235,2016-04-19,13:00:00
1624580081,71,15,0.25,495,2016-04-19,14:00:00
1624580081,50,0,0.0,0,2016-04-19,15:00:00
1624580081,53,2,0.033333,0,2016-04-19,16:00:00
1624580081,52,1,0.016667,0,2016-04-19,17:00:00
1624580081,80,14,0.233333,351,2016-04-19,18:00:00
1624580081,59,3,0.05,137,2016-04-19,19:00:00
1624580081,55,4,0.066667,12,2016-04-19,20:00:00
1624580081,55,4,0.066667,22,2016-04-19,21:00:00
1624580081,59,7,0.116667,39,2016-04-19,22:00:00
1624580081,51,1,0.016667,0,2016-04-19,23:00:00
1624580081,60,7,0.116667,123,2016-04-20,00:00:00
1624580081,50,0,0.0,0,2016-04-20,01:00:00
1624580081,50,0,0.0,0,2016-04-20,02:00:00
1624580081,50,0,0.0,0,2016-04-20,03:00:00
1624580081,50,0,0.0,0,2016-04-20,04:00:00
1624580081,50,0,0.0,0,2016-04-20,05:00:00
1624580081,50,0,0.0,0,2016-04-20,06:00:00
1624580081,50,0,0.0,0,2016-04-20,07:00:00
1624580081,51,1,0.016667,0,2016-04-20,08:00:00
1624580081,117,44,0.733333,2608,2016-04-20,09:00:00
1624580081,59,7,0.116667,159,2016-04-20,10:00:00
1624580081,60,6,0.1,89,2016-04-20,11:00:00
1624580081,75,14,0.233333,319,2016-04-20,12:00:00
1624580081,54,3,0.05,8,2016-04-20,13:00:00
1624580081,54,3,0.05,0,2016-04-20,14:00:00
1624580081,59,6,0.1,46,2016-04-20,15:00:00
1624580081,69,12,0.2,311,2016-04-20,16:00:00
1624580081,68,9,0.15,353,2016-04-20,17:00:00
1624580081,82,17,0.283333,445,2016-04-20,18:00:00
1624580081,56,3,0.05,62,2016-04-20,19:00:00
1624580081,52,1,0.016667,26,2016-04-20,20:00:00
1624580081,55,3,0.05,35,2016-04-20,21:00:00
1624580081,71,10,0.166667,264,2016-04-20,22:00:00
1624580081,56,5,0.083333,126,2016-04-20,23:00:00
1624580081,51,1,0.016667,9,2016-04-21,00:00:00
1624580081,50,0,0.0,0,2016-04-21,01:00:00
1624580081,52,2,0.033333,0,2016-04-21,02:00:00
1624580081,54,2,0.033333,106,2016-04-21,03:00:00
1624580081,50,0,0.0,0,2016-04-21,04:00:00
1624580081,50,0,0.0,0,2016-04-21,05:00:00
1624580081,51,1,0.016667,0,2016-04-21,06:00:00
1624580081,50,0,0.0,0,2016-04-21,07:00:00
1624580081,51,1,0.016667,0,2016-04-21,08:00:00
1624580081,61,6,0.1,186,2016-04-21,09:00:00
1624580081,62,8,0.133333,502,2016-04-21,10:00:00
1624580081,78,15,0.25,339,2016-04-21,11:00:00
1624580081,51,1,0.016667,9,2016-04-21,12:00:00
1624580081,50,0,0.0,0,2016-04-21,13:00:00
1624580081,68,11,0.183333,226,2016-04-21,14:00:00
1624580081,55,3,0.05,111,2016-04-21,15:00:00
1624580081,54,3,0.05,28,2016-04-21,16:00:00
1624580081,64,8,0.133333,218,2016-04-21,17:00:00
1624580081,97,35,0.583333,1287,2016-04-21,18:00:00
1624580081,124,56,0.933333,2880,2016-04-21,19:00:00
1624580081,60,7,0.116667,88,2016-04-21,20:00:00
1624580081,68,12,0.2,180,2016-04-21,21:00:00
1624580081,65,12,0.2,180,2016-04-21,22:00:00
1624580081,52,2,0.033333,0,2016-04-21,23:00:00
1624580081,51,1,0.016667,0,2016-04-22,00:00:00
1624580081,50,0,0.0,0,2016-04-22,01:00:00
1624580081,50,0,0.0,0,2016-04-22,02:00:00
1624580081,54,2,0.033333,105,2016-04-22,03:00:00
1624580081,50,0,0.0,0,2016-04-22,04:00:00
1624580081,50,0,0.0,0,2016-04-22,05:00:00
1624580081,50,0,0.0,0,2016-04-22,06:00:00
1624580081,70,16,0.266667,142,2016-04-22,07:00:00
